Weight of Layer 1,Weight,284,0.088510156,0.088510156,,,,,,,,,,,
Weight of Layer 1,Weight,283,0.088339701,0.088339701,,,,,,,,,,,
Weight of Layer 1,Weight,258,0.088306777,0.088306777,,,,,,,,,,,
Weight of Layer 1,Weight,241,0.088220812,0.088220812,,,,,,,,,,,
Weight of Layer 1,Weight,108,-0.087894663,0.087894663,,,,,,,,,,,
Weight of Layer 1,Weight,214,0.087740041,0.087740041,,,,,,,,,1,,
Weight of Layer 1,Weight,561,0.087306194,0.087306194,,,,,,,,,,,
Weight of Layer 1,Weight,665,-0.086872131,0.086872131,,,,,,,,,,,
Weight of Layer 1,Weight,727,-0.086690955,0.086690955,,,,,,,,,,,
Weight of Layer 1,Weight,239,-0.085914157,0.085914157,,,,,,,,,,0,
Weight of Layer 1,Weight,141,-0.085853219,0.085853219,,,,,,,,,,,
Weight of Layer 1,Weight,600,-0.085815325,0.085815325,,,,,,,,,,,
Weight of Layer 1,Weight,233,0.085789301,0.085789301,,,,0,,,,,,,
Weight of Layer 1,Weight,194,-0.085172206,0.085172206,,,,,,,,,,,
Weight of Layer 1,Weight,366,0.085000016,0.085000016,,,,,,,,,,,
Weight of Layer 1,Weight,523,0.084946841,0.084946841,,1,0,,,,,,,,
Weight of Layer 1,Weight,760,0.084899612,0.084899612,,,,,,,,,,,
Weight of Layer 1,Weight,611,-0.084662542,0.084662542,,,,,,,,,,,
Weight of Layer 1,Weight,777,0.084632285,0.084632285,,,,,,,,,,,
Weight of Layer 1,Weight,40,-0.084216863,0.084216863,,,,,,,,,,,
Weight of Layer 1,Weight,342,-0.084171489,0.084171489,,,,,,,,,,,
Weight of Layer 1,Weight,341,0.084005222,0.084005222,,,,,,,,,,,
Weight of Layer 1,Weight,715,0.083949856,0.083949856,,,,,,,,,,,
Weight of Layer 1,Weight,219,-0.083926506,0.083926506,,,,,,,,,,,
Weight of Layer 1,Weight,197,-0.083782166,0.083782166,,,,,,,,,,,
Weight of Layer 1,Weight,554,0.083667703,0.083667703,,,,,,,,,,,
Weight of Layer 1,Weight,711,-0.083353564,0.083353564,,,,,,,,,,,
Weight of Layer 1,Weight,469,0.083027422,0.083027422,,1,,,,,,,,,
Weight of Layer 1,Weight,719,0.082614586,0.082614586,,,,,,,,,,,
Weight of Layer 1,Weight,45,-0.082536206,0.082536206,,,,,,,,,,,
Weight of Layer 1,Weight,377,-0.082507335,0.082507335,,,,,,,,,,,
Weight of Layer 1,Weight,105,-0.081597708,0.081597708,,,,,,,,,,,
Weight of Layer 1,Weight,87,0.081594318,0.081594318,,,,,,,,,,,
Weight of Layer 1,Weight,336,-0.081313252,0.081313252,,,,,,,,,,,
Weight of Layer 1,Weight,122,0.081102706,0.081102706,,,0,,,,,,,1,
Weight of Layer 1,Weight,574,-0.08090359,0.08090359,,,,,,,,,,,
Weight of Layer 1,Weight,391,-0.080764279,0.080764279,,,,,,,,,,,
Weight of Layer 1,Weight,130,-0.080641426,0.080641426,,,,,,,,,,,
Weight of Layer 1,Weight,616,0.080215454,0.080215454,,,,,,,,,,,
Weight of Layer 1,Weight,82,-0.08013121,0.08013121,,,,,,,,,,,
Weight of Layer 1,Weight,539,-0.080090255,0.080090255,,,,1,,,,,,,
Weight of Layer 1,Weight,33,-0.080086708,0.080086708,,,,,,,,,,,
Weight of Layer 1,Weight,103,-0.080065623,0.080065623,,,,,,,,,,,
Weight of Layer 1,Weight,740,0.080047891,0.080047891,,,,,,,,,,,
Weight of Layer 1,Weight,307,-0.079554811,0.079554811,,,,,,,,,,0,
Weight of Layer 1,Weight,632,-0.079428107,0.079428107,,,,,,,,,,,
Weight of Layer 1,Weight,352,0.079259828,0.079259828,,,,,,,,,,,
Weight of Layer 1,Weight,114,0.079137765,0.079137765,,,,,,0,,,,,
Weight of Layer 1,Weight,569,-0.078903742,0.078903742,,,,,,,,,,,
Weight of Layer 1,Weight,119,0.078675874,0.078675874,,,,,,,,,,,
Weight of Layer 1,Weight,560,-0.078398608,0.078398608,,,,,,,,,,,
Weight of Layer 1,Weight,610,-0.078034699,0.078034699,,,,,,,,,,,
Weight of Layer 1,Weight,475,0.077987731,0.077987731,,,,,,,,,,,
Weight of Layer 1,Weight,270,0.077955902,0.077955902,,,,,,,,,1,,
Weight of Layer 1,Weight,224,-0.07774134,0.07774134,,,,,,,,,,,
Weight of Layer 1,Weight,596,0.077669978,0.077669978,,,,,,,,,,,
Weight of Layer 1,Weight,752,0.077656344,0.077656344,,,,,,,,,,,
Weight of Layer 1,Weight,552,0.077519201,0.077519201,,,,,,,,,,,
Weight of Layer 1,Weight,8,-0.076931521,0.076931521,,,,,,,,,,,
Weight of Layer 1,Weight,163,-0.076917581,0.076917581,,,,,,,,,,,
Weight of Layer 1,Weight,339,-0.076898694,0.076898694,,,,,,,,,,,
Weight of Layer 1,Weight,276,-0.076656133,0.076656133,,,,,,,,,,,
Weight of Layer 1,Weight,152,0.076644935,0.076644935,,,,,,,,,,,
Weight of Layer 1,Weight,396,0.076282896,0.076282896,,,,,,,,,,,
Weight of Layer 1,Weight,681,0.07620541,0.07620541,,1,,,,,,,,,1
Weight of Layer 1,Weight,684,-0.076050244,0.076050244,,,,,,,,,,,
Weight of Layer 1,Weight,249,-0.075976975,0.075976975,,,,,,,,,,,
Weight of Layer 1,Weight,294,-0.075769581,0.075769581,,,,,,,,,,,
Weight of Layer 1,Weight,643,-0.075769477,0.075769477,,,,,,,,,,,
Weight of Layer 1,Weight,253,-0.075715601,0.075715601,,,,,,,,,,,
Weight of Layer 1,Weight,185,0.075524144,0.075524144,,,,,,,,,,,
Weight of Layer 1,Weight,166,-0.075431526,0.075431526,,,,,,,,,,,
Weight of Layer 1,Weight,416,-0.07524877,0.07524877,,,,0,,,,,,,0
Weight of Layer 1,Weight,1,-0.074868478,0.074868478,,,,,,,,,,,
Weight of Layer 1,Weight,405,-0.074779667,0.074779667,,,,,,,,,,,
Weight of Layer 1,Weight,476,-0.074414708,0.074414708,,,,,,,,,,,
Weight of Layer 1,Weight,225,0.073970072,0.073970072,,,,,,,,,,,
Weight of Layer 1,Weight,99,0.073943868,0.073943868,,,,,,,,,,,
Weight of Layer 1,Weight,758,-0.073777735,0.073777735,,,,,,,,,,,
Weight of Layer 1,Weight,32,0.073514618,0.073514618,,,,,,,,,,,
Weight of Layer 1,Weight,36,0.073513739,0.073513739,,,,,,,,,,,
Weight of Layer 1,Weight,584,-0.072609723,0.072609723,,,,,,,,,,,
Weight of Layer 1,Weight,617,0.072590083,0.072590083,,,,,,,,,,,
Weight of Layer 1,Weight,89,-0.072347857,0.072347857,,,,,,,,,,,
Weight of Layer 1,Weight,327,0.072006859,0.072006859,,,,,,,1,,,,
Weight of Layer 1,Weight,656,-0.071981624,0.071981624,,,,,,,,,,,
Weight of Layer 1,Weight,674,0.071727581,0.071727581,,,,,,,,,,,
Weight of Layer 1,Weight,753,0.071687415,0.071687415,,,,,,,,,,,
Weight of Layer 1,Weight,612,-0.071672164,0.071672164,,,,,,,,,,,
Weight of Layer 1,Weight,85,0.071581446,0.071581446,,,,,,,,,,,
Weight of Layer 1,Weight,267,0.071290918,0.071290918,,,,,,,,,,,
Weight of Layer 1,Weight,110,-0.07088647,0.07088647,,,,,,,,,,,
Weight of Layer 1,Weight,609,0.070852801,0.070852801,,1,,,,,,,0,,
Weight of Layer 1,Weight,568,-0.070433669,0.070433669,,,,1,,,,,,,
Weight of Layer 1,Weight,325,0.070243835,0.070243835,,,,,,,,,,,
Weight of Layer 1,Weight,774,-0.069993198,0.069993198,,,,,,,,,,,
Weight of Layer 1,Weight,140,-0.069976017,0.069976017,,,,,,,,,,,
Weight of Layer 1,Weight,399,-0.069499709,0.069499709,,,,,,,,,,,
Weight of Layer 1,Weight,406,0.0693416,0.0693416,,,,,,,,,,,
Weight of Layer 1,Weight,88,-0.069255561,0.069255561,,,,,,,,,,,
Weight of Layer 1,Weight,629,-0.069226533,0.069226533,,,1,,,1,,,,,
Weight of Layer 1,Weight,492,-0.069147795,0.069147795,,,,,,,,,,,
Weight of Layer 1,Weight,65,-0.069017142,0.069017142,,,,,,,,,,,
Weight of Layer 1,Weight,30,-0.069016539,0.069016539,,,,,,,,,,,
Weight of Layer 1,Weight,272,0.068698578,0.068698578,,,,,,,,0,,,
Weight of Layer 1,Weight,679,0.068692081,0.068692081,,1,,,,,,,,,
Weight of Layer 1,Weight,60,0.068149805,0.068149805,,,,,,,,,,,
Weight of Layer 1,Weight,34,0.067308441,0.067308441,,0,,,,,,,,,
Weight of Layer 1,Weight,589,-0.067234389,0.067234389,,,,,,,,,,,
Weight of Layer 1,Weight,726,-0.066837937,0.066837937,,,,,,,,,,,
Weight of Layer 1,Weight,161,-0.066788338,0.066788338,,,,,,,,,,,
Weight of Layer 1,Weight,395,0.066417411,0.066417411,,,,,,,,,,,
Weight of Layer 1,Weight,314,-0.066390425,0.066390425,,,,,,,,,,,
Weight of Layer 1,Weight,495,0.066388123,0.066388123,,,,,,,,,,,
Weight of Layer 1,Weight,179,0.066211574,0.066211574,,,,,,,,,,,
Weight of Layer 1,Weight,534,0.066050336,0.066050336,,,,,,,,,,,
Weight of Layer 1,Weight,413,-0.066024117,0.066024117,,,,,,,,,,,
Weight of Layer 1,Weight,698,0.065502271,0.065502271,,,,,,,,,,,
Weight of Layer 1,Weight,703,0.06505391,0.06505391,,,,,,,,,,,
Weight of Layer 1,Weight,15,0.064877048,0.064877048,,,,,,,,,,,
Weight of Layer 1,Weight,570,-0.064438336,0.064438336,,,,,,,,,,,
Weight of Layer 1,Weight,741,-0.064414307,0.064414307,,,,,,,,,,,
Weight of Layer 1,Weight,728,0.064273387,0.064273387,,,,,,,,,,,
Weight of Layer 1,Weight,177,0.06426958,0.06426958,,,,,,,,,,,1
Weight of Layer 1,Weight,246,-0.063885741,0.063885741,,,,,,,,,,,
Weight of Layer 1,Weight,20,-0.063855231,0.063855231,,,,,,,,,,,
Weight of Layer 1,Weight,262,-0.063851796,0.063851796,,,,,,,,,,,
Weight of Layer 1,Weight,688,-0.063681133,0.063681133,,,,,,,,,,,
Weight of Layer 1,Weight,420,-0.063446142,0.063446142,,,,,,,,,,,
Weight of Layer 1,Weight,775,0.063347019,0.063347019,,,,,,,,,,,
Weight of Layer 1,Weight,543,-0.063021295,0.063021295,,,,,,,,,,,
Weight of Layer 1,Weight,439,0.062224664,0.062224664,,,,,,,,,,,
Weight of Layer 1,Weight,558,-0.062085249,0.062085249,,,,,,,,,,,
Weight of Layer 1,Weight,374,-0.061716676,0.061716676,,,,,,,,,,,
Weight of Layer 1,Weight,458,-0.061626155,0.061626155,,,1,,,,,,,,
Weight of Layer 1,Weight,13,-0.061317425,0.061317425,,,,,,,,,,,
Weight of Layer 1,Weight,375,-0.061210033,0.061210033,,,,,,,,,,,
Weight of Layer 1,Weight,467,0.061182074,0.061182074,,,,,,,,,,,
Weight of Layer 1,Weight,512,-0.061117418,0.061117418,,,,,,,,0,,,
Weight of Layer 1,Weight,429,-0.061011069,0.061011069,,,,,,,,,,,
Weight of Layer 1,Weight,778,0.060990062,0.060990062,,,,,,,,,,,
Weight of Layer 1,Weight,497,0.060913496,0.060913496,,,,,0,,,,,,
Weight of Layer 1,Weight,784,0.060905226,0.060905226,,,,,,,,,,,
Weight of Layer 1,Weight,27,0.060877804,0.060877804,,,,,,,,,,,
Weight of Layer 1,Weight,113,-0.060771834,0.060771834,,,,,,,,0,,,
Weight of Layer 1,Weight,490,-0.060525022,0.060525022,,,,,,,,,,,
Weight of Layer 1,Weight,18,-0.060148712,0.060148712,,,,,,,,,,,
Weight of Layer 1,Weight,650,0.059799653,0.059799653,,,,,,,,,,,
Weight of Layer 1,Weight,83,-0.059689082,0.059689082,,,,,,,,,,,
Weight of Layer 1,Weight,695,-0.059162136,0.059162136,,,,,,,,,,,
Weight of Layer 1,Weight,699,-0.059160165,0.059160165,,,,,,,,,,,
Weight of Layer 1,Weight,483,-0.059044879,0.059044879,,,,,,,,,,,
Weight of Layer 1,Weight,627,-0.05904289,0.05904289,,,,,,,,,,,
Weight of Layer 1,Weight,668,-0.059025034,0.059025034,,,,,,,,,,,
Weight of Layer 1,Weight,692,-0.058816407,0.058816407,,,,,,,,,,,
Weight of Layer 1,Weight,709,0.058179077,0.058179077,,,,,,,,,,,
Weight of Layer 1,Weight,35,-0.058033258,0.058033258,,,,,,,,,,,
Weight of Layer 1,Weight,287,-0.057391159,0.057391159,,,,,,,,,,,
Weight of Layer 1,Weight,687,-0.056560755,0.056560755,,1,,,,,,1,,,
Weight of Layer 1,Weight,663,-0.055866838,0.055866838,,,,,0,,,,,,
Weight of Layer 1,Weight,111,-0.055247396,0.055247396,,,,,,,,,,,
Weight of Layer 1,Weight,576,0.055100102,0.055100102,,,,,,,,,,,
Weight of Layer 1,Weight,61,-0.054841094,0.054841094,,,,,,,,,,,
Weight of Layer 1,Weight,449,-0.054668956,0.054668956,,,,,,,,,,,
Weight of Layer 1,Weight,645,0.05463548,0.05463548,,,,,,,,,,,
Weight of Layer 1,Weight,419,-0.054626673,0.054626673,,,,,,,0,,,,
Weight of Layer 1,Weight,207,0.054362897,0.054362897,,,,,,,,,,,
Weight of Layer 1,Weight,744,-0.054202493,0.054202493,,,,,,,,,,,
Weight of Layer 1,Weight,345,-0.05401713,0.05401713,,,,,,,,,,,
Weight of Layer 1,Weight,529,-0.053067517,0.053067517,,,,,,,,,,,
Weight of Layer 1,Weight,672,0.052928898,0.052928898,,,,,,,,,,,
Weight of Layer 1,Weight,712,0.052837785,0.052837785,,,,,,,,,,,
Weight of Layer 1,Weight,646,-0.05258517,0.05258517,,,,,,,,,,,
Weight of Layer 1,Weight,636,-0.052521568,0.052521568,,,,,,,,,0,,
Weight of Layer 1,Weight,25,0.052483816,0.052483816,,,,,,,,,,,
Weight of Layer 1,Weight,29,0.052340772,0.052340772,,,,,,,,,,,
Weight of Layer 1,Weight,4,0.052207489,0.052207489,,,,,,,,,,,
Weight of Layer 1,Weight,62,0.052105069,0.052105069,,,,,,,,,,,
Weight of Layer 1,Weight,607,0.052083068,0.052083068,,,,,,,,,,,
Weight of Layer 1,Weight,653,0.051920488,0.051920488,,1,,,,,,,,,
Weight of Layer 1,Weight,125,0.051764153,0.051764153,,,,,,,,,,,
Weight of Layer 1,Weight,546,-0.051596344,0.051596344,,,,,1,,,,,,
Weight of Layer 1,Weight,58,0.051538926,0.051538926,,,,,,,,,,,
Weight of Layer 1,Weight,701,-0.051183183,0.051183183,,,,,,,,,,,
Weight of Layer 1,Weight,575,0.051031556,0.051031556,,,,,,,,,,,
Weight of Layer 1,Weight,23,0.050922859,0.050922859,,,,,,,,,,,
Weight of Layer 1,Weight,149,0.05044274,0.05044274,,,,,,,,,,,
Weight of Layer 1,Weight,468,0.05043928,0.05043928,,,,,,,,,,,
Weight of Layer 1,Weight,86,-0.050069686,0.050069686,,,,,,,,,,,
Weight of Layer 1,Weight,644,0.049649898,0.049649898,,,,,,,,,,,
Weight of Layer 1,Weight,112,0.049416382,0.049416382,,,,,,,,,,,
Weight of Layer 1,Weight,357,0.049414929,0.049414929,,,,,,,,,,,
Weight of Layer 1,Weight,662,-0.049402617,0.049402617,,,,,,,,,,,
Weight of Layer 1,Weight,755,-0.049371861,0.049371861,,,,,,,,,,,0
Weight of Layer 1,Weight,685,-0.049300376,0.049300376,,,,,,,,,1,,
Weight of Layer 1,Weight,586,-0.04903841,0.04903841,,,,,,,,,,,
Weight of Layer 1,Weight,323,0.04886115,0.04886115,,,,0,,,,0,,,
Weight of Layer 1,Weight,384,0.048598949,0.048598949,,,,,,,,,,,
Weight of Layer 1,Weight,597,-0.048561696,0.048561696,,,,,,,,,,,
Weight of Layer 1,Weight,527,0.048488777,0.048488777,,,,,,0,,,,,
Weight of Layer 1,Weight,196,-0.048209328,0.048209328,,,,,,,,,,,
Weight of Layer 1,Weight,517,-0.048139848,0.048139848,,,,,1,,,,,,
Weight of Layer 1,Weight,309,0.048045713,0.048045713,,,,,,,,,,,
Weight of Layer 1,Weight,358,0.047682405,0.047682405,,,,,,,,,,,
Weight of Layer 1,Weight,302,0.047120322,0.047120322,,,,,,,,,,,
Weight of Layer 1,Weight,671,0.04711812,0.04711812,,,,0,,,,,,,
Weight of Layer 1,Weight,658,0.047070123,0.047070123,,,,,,,,,,,
Weight of Layer 1,Weight,84,-0.046955425,0.046955425,,,,,,,0,0,0,,
Weight of Layer 1,Weight,733,-0.046953633,0.046953633,,,,,,,,,,,
Weight of Layer 1,Weight,461,0.046159875,0.046159875,,,,,,,,,,,
Weight of Layer 1,Weight,24,0.046149775,0.046149775,,,,,,,,,,,
Weight of Layer 1,Weight,549,0.045738906,0.045738906,,,,,,,,,1,,
Weight of Layer 1,Weight,667,-0.045506809,0.045506809,,,,,,,,,,,
Weight of Layer 1,Weight,412,-0.045247681,0.045247681,,,,,,,,,,,
Weight of Layer 1,Weight,128,0.045080371,0.045080371,,,,,,,,,,,
Weight of Layer 1,Weight,437,0.044876829,0.044876829,,,,,,,1,,,,
Weight of Layer 1,Weight,22,-0.044851717,0.044851717,,,,,,,,,,,
Weight of Layer 1,Weight,460,0.044226144,0.044226144,,,,,,0,1,,,,
Weight of Layer 1,Weight,763,0.043405194,0.043405194,,,,,,,,,,,
Weight of Layer 1,Weight,189,-0.042997979,0.042997979,,,,1,,,,,,,
Weight of Layer 1,Weight,57,0.042706598,0.042706598,,,,,,,,,,,
Weight of Layer 1,Weight,371,-0.042373266,0.042373266,,,,,0,,,,,,
Weight of Layer 1,Weight,781,-0.042366318,0.042366318,,,,,,,,,,,
Weight of Layer 1,Weight,604,0.042129796,0.042129796,,,,,,,,,,,
Weight of Layer 1,Weight,621,0.042105712,0.042105712,,,,,,,,,,,
Weight of Layer 1,Weight,486,-0.041949823,0.041949823,,,,,,,,,,,
Weight of Layer 1,Weight,43,-0.041804064,0.041804064,,,,,,,,,,,
Weight of Layer 1,Weight,657,-0.041642301,0.041642301,,,,,1,,,,,,
Weight of Layer 1,Weight,355,0.041510284,0.041510284,,,,,,,,,,,
Weight of Layer 1,Weight,654,-0.041377794,0.041377794,,,,,,,,,,,
Weight of Layer 1,Weight,732,-0.040428713,0.040428713,,,,,,,,,,,
Weight of Layer 1,Weight,716,0.039852623,0.039852623,,,,,,,,,,,
Weight of Layer 1,Weight,56,-0.039730772,0.039730772,,,,,,,,,,,
Weight of Layer 1,Weight,426,-0.039675463,0.039675463,,,,,,,,,,,
Weight of Layer 1,Weight,435,0.039494477,0.039494477,,,,,,,,,,,
Weight of Layer 1,Weight,746,0.039205175,0.039205175,,,,,,,,,,,
Weight of Layer 1,Weight,245,-0.039058354,0.039058354,,,,,,,,,,,
Weight of Layer 1,Weight,691,0.038902078,0.038902078,,,,,,,,,,,
Weight of Layer 1,Weight,500,0.038845558,0.038845558,,,,,,,0,,,,
Weight of Layer 1,Weight,776,0.038204908,0.038204908,,,,,,,,,,,
Weight of Layer 1,Weight,502,-0.038019195,0.038019195,,,,,,,,,,,
Weight of Layer 1,Weight,427,-0.037706405,0.037706405,,,,,,,,,,,
Weight of Layer 1,Weight,759,0.037055511,0.037055511,,,,,,,,,,,
Weight of Layer 1,Weight,398,-0.036952112,0.036952112,,,,,,,,,,,
Weight of Layer 1,Weight,649,0.036494475,0.036494475,,,,,,,,,,,
Weight of Layer 1,Weight,731,-0.036479309,0.036479309,,,,,,,,,,,
Weight of Layer 1,Weight,411,0.036344182,0.036344182,,,,,,,,0,,,
Weight of Layer 1,Weight,184,0.036037032,0.036037032,,,,,,,,,,,
Weight of Layer 1,Weight,626,-0.035939865,0.035939865,,,,,,,,,,,
Weight of Layer 1,Weight,532,0.035890069,0.035890069,,,,,,,,,,,
Weight of Layer 1,Weight,380,0.035582691,0.035582691,,,,,,,,,,,1
Weight of Layer 1,Weight,488,0.035364803,0.035364803,,,,,,,,,,,
Weight of Layer 1,Weight,463,0.035037048,0.035037048,,,,,,,1,,,,
Weight of Layer 1,Weight,783,-0.035025254,0.035025254,,,,0,,,,,,,
Weight of Layer 1,Weight,689,-0.034886397,0.034886397,,,,,,,,,,,0
Weight of Layer 1,Weight,59,-0.034623809,0.034623809,,,,,,,,,,,
Weight of Layer 1,Weight,694,-0.034611136,0.034611136,,,,,0,,,,,,
Weight of Layer 1,Weight,41,0.034589354,0.034589354,,,,,,,,,,,
Weight of Layer 1,Weight,155,0.034193277,0.034193277,,,,,,,,,,,
Weight of Layer 1,Weight,208,0.034065992,0.034065992,,,,,,,,,1,,
Weight of Layer 1,Weight,17,0.033825286,0.033825286,,,,,,,,,,,
Weight of Layer 1,Weight,28,-0.033723004,0.033723004,,,,,,,,,,,
Weight of Layer 1,Weight,445,0.033602655,0.033602655,,,,,,,,,,,
Weight of Layer 1,Weight,675,0.033555146,0.033555146,,,,,,,,,,,
Weight of Layer 1,Weight,181,0.032783102,0.032783102,,,,0,,,,,,,
Weight of Layer 1,Weight,373,-0.032708097,0.032708097,,,,,,,,,,,
Weight of Layer 1,Weight,52,-0.032607611,0.032607611,,,,,,,,,,,
Weight of Layer 1,Weight,717,-0.032142609,0.032142609,,,,,,,,,,,
Weight of Layer 1,Weight,440,-0.031188304,0.031188304,,,,,,,,,,,
Weight of Layer 1,Weight,131,-0.030787848,0.030787848,,,,,,,0,,,,
Weight of Layer 1,Weight,46,0.030588297,0.030588297,,,,,,,,,,,
Weight of Layer 1,Weight,364,0.030562324,0.030562324,,,,,,,,,,,
Weight of Layer 1,Weight,260,-0.029927548,0.029927548,,,,,,,,,,,0
Weight of Layer 1,Weight,514,-0.029754348,0.029754348,,,,,,,,,,,
Weight of Layer 1,Weight,392,-0.029710401,0.029710401,,,,,,,,,,,0
Weight of Layer 1,Weight,322,-0.029706918,0.029706918,,,,,,,,,,,
Weight of Layer 1,Weight,553,0.029701494,0.029701494,,,,,,,,,,,
Weight of Layer 1,Weight,81,-0.029502003,0.029502003,,,,,,,,,,,
Weight of Layer 1,Weight,771,0.029419303,0.029419303,,,,,,,,0,,,
Weight of Layer 1,Weight,477,0.029132511,0.029132511,,,,,,,,,,,
Weight of Layer 1,Weight,55,0.029095273,0.029095273,,,,,,,,,,,
Weight of Layer 1,Weight,6,0.029083621,0.029083621,,,,,,,,,,,
Weight of Layer 1,Weight,661,-0.029036786,0.029036786,,,,,,,,,,,
Weight of Layer 1,Weight,623,0.028609661,0.028609661,,,,,,,,,,,
Weight of Layer 1,Weight,504,-0.02827947,0.02827947,,,,,,,,,,,
Weight of Layer 1,Weight,634,-0.027820136,0.027820136,,,,,,,,,,,
Weight of Layer 1,Weight,598,-0.02781882,0.02781882,,,,,,,,,,,
Weight of Layer 1,Weight,730,-0.027793836,0.027793836,,,,,,,,,,,
Weight of Layer 1,Weight,10,0.027628232,0.027628232,,,,,,,,,,,
Weight of Layer 1,Weight,50,0.027618121,0.027618121,,,,,,,,,,,
Weight of Layer 1,Weight,700,-0.027615048,0.027615048,,,,,,,,,,,
Weight of Layer 1,Weight,756,-0.027522834,0.027522834,,,,,,,,,,,
Weight of Layer 1,Weight,183,0.027461834,0.027461834,,,,,,,,,,,
Weight of Layer 1,Weight,53,-0.027370475,0.027370475,,,,,,,,,,,
Weight of Layer 1,Weight,540,-0.027171105,0.027171105,,,,,,,,,,,
Weight of Layer 1,Weight,487,-0.027100192,0.027100192,,,,,,,,,,,
Weight of Layer 1,Weight,602,-0.026524214,0.026524214,,,,,,,,,,,
Weight of Layer 1,Weight,489,-0.026358759,0.026358759,,,,,,,,,,,
Weight of Layer 1,Weight,710,0.026114931,0.026114931,,,,,,,,,,,
Weight of Layer 1,Weight,762,-0.025929518,0.025929518,,,,,,,,,,,
Weight of Layer 1,Weight,159,-0.025924932,0.025924932,,,,,,,,,,,
Weight of Layer 1,Weight,424,0.025729518,0.025729518,,,,,,,,,,,
Weight of Layer 1,Weight,215,0.025704341,0.025704341,,,,,,,,,,,
Weight of Layer 1,Weight,513,-0.025647307,0.025647307,,,,,,,,,,,
Weight of Layer 1,Weight,63,0.02544523,0.02544523,,,,,,,,,,,
Weight of Layer 1,Weight,533,0.024942942,0.024942942,,,,,,,,,,,
Weight of Layer 1,Weight,186,-0.024891486,0.024891486,,,,,,,,,,,
Weight of Layer 1,Weight,407,0.024867892,0.024867892,,,,,,,,,,,
Weight of Layer 1,Weight,409,0.024689637,0.024689637,,,,,,,,0,,,
Weight of Layer 1,Weight,170,-0.024415817,0.024415817,,,,,,,,,,,
Weight of Layer 1,Weight,764,0.024314662,0.024314662,,,,,,,,,,,
Weight of Layer 1,Weight,49,-0.024250379,0.024250379,,,,,,,,,,,
Weight of Layer 1,Weight,605,0.023977555,0.023977555,,,,,,,,,,,
Weight of Layer 1,Weight,154,0.023847817,0.023847817,,,0,,,0,,,,,
Weight of Layer 1,Weight,156,0.023828564,0.023828564,,,,,,,0,,,,
Weight of Layer 1,Weight,9,0.023715615,0.023715615,,,,,,,,,,,0
Weight of Layer 1,Weight,2,0.023616107,0.023616107,,,,,,,,,,,
Weight of Layer 1,Weight,713,0.023323374,0.023323374,,,,,,,,,,,
Weight of Layer 1,Weight,400,-0.02282029,0.02282029,,,1,,,,,,,,
Weight of Layer 1,Weight,14,0.022800272,0.022800272,,,,,,,,,,,
Weight of Layer 1,Weight,754,0.022768861,0.022768861,,,,,,,,,,,
Weight of Layer 1,Weight,505,0.022736147,0.022736147,,,,,,,,,,,
Weight of Layer 1,Weight,37,-0.022660138,0.022660138,,,,,,,,,,,
Weight of Layer 1,Weight,386,0.0226526,0.0226526,,,,,,,,,,,
Weight of Layer 1,Weight,761,-0.022636136,0.022636136,,,,,,,,,,,
Weight of Layer 1,Weight,432,-0.022494525,0.022494525,,,,,,,,,,,
Weight of Layer 1,Weight,696,-0.0224493,0.0224493,,,0,,,,,,,,
Weight of Layer 1,Weight,714,0.022440542,0.022440542,,,,,,,,,,,
Weight of Layer 1,Weight,631,0.022017,0.022017,,,,,,,,,,,
Weight of Layer 1,Weight,524,-0.021593023,0.021593023,,,,,,,,,,,
Weight of Layer 1,Weight,44,-0.021589935,0.021589935,,,,,,,,,,,
Weight of Layer 1,Weight,519,-0.021504791,0.021504791,,,,,,,,,,,
Weight of Layer 1,Weight,485,-0.021388704,0.021388704,,,,,,,,,,,
Weight of Layer 1,Weight,682,0.020956127,0.020956127,,,,,,,,,,,
Weight of Layer 1,Weight,501,-0.020864312,0.020864312,,,,,,,,,,,
Weight of Layer 1,Weight,38,-0.020859072,0.020859072,,,,,,,,,,,
Weight of Layer 1,Weight,48,-0.020807995,0.020807995,,,,,,,,,,,
Weight of Layer 1,Weight,780,0.020791976,0.020791976,,,,,,,,,,,
Weight of Layer 1,Weight,169,-0.020402683,0.020402683,,,,,,,,,,,
Weight of Layer 1,Weight,459,-0.020230502,0.020230502,,,,,,,,,,,
Weight of Layer 1,Weight,548,0.020214835,0.020214835,,,,,,,,,,,
Weight of Layer 1,Weight,515,0.020208256,0.020208256,,,,,,,,,,,
Weight of Layer 1,Weight,550,0.020183532,0.020183532,,,,,1,,,,,,
Weight of Layer 1,Weight,210,-0.019487867,0.019487867,,,,,,,,,,0,
Weight of Layer 1,Weight,757,-0.018628869,0.018628869,,,,,,,,,,,
Weight of Layer 1,Weight,472,-0.018359538,0.018359538,,,,,,,,,,,
Weight of Layer 1,Weight,673,-0.018285099,0.018285099,,,,,,,,,,,
Weight of Layer 1,Weight,606,-0.018283559,0.018283559,,,,,,1,,,,,
Weight of Layer 1,Weight,158,-0.018233169,0.018233169,,,,,,,0,,,,
Weight of Layer 1,Weight,655,0.018119602,0.018119602,,,,,,,,,,,
Weight of Layer 1,Weight,484,0.017971994,0.017971994,,,,,,,,,,,
Weight of Layer 1,Weight,5,0.01786009,0.01786009,,,,,,,,,,,
